selection_rank,sample_id,pair_key,language,label,raw_relative_path,raw_audio_sha256,decoded_relative_path,decoded_audio_sha256,duration_s,peak,rms_dbfs,clipped_fraction,dc_offset,speech_seconds,speech_segment_count,audio_fingerprint_v1,preparation_status,eligibility_status,rejection_reason,historical_raw_exact_match_count,historical_decoded_exact_match_count,historical_near_match_count,within_pool_near_match_count
104,qwen3_tts_customvoice_aiden_v4_final_salvage:6353583686ffeec318cf,ru:104:5092e2106fa2ec8077724762da5c6933f1f68a9b30ef90cb990f03dcf37fae88,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_104_5092e2106fa2.wav,313b90184dd159f00e6a66fad8ddb09d5fa2fa5125c4494f665870507dd4c90e,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/31/313b90184dd159f00e6a66fad8ddb09d5fa2fa5125c4494f665870507dd4c90e.wav,2911410ae76dcaef7295dfdcaa7106f7cdb571a194c474a407634a1328e387d9,2.8,0.650421142578125,-16.742359123759822,0.0,-6.945610046386719e-05,2.46,1,7e5f3ff511a73fee741801e8ee707fd8ee20fff883e7801fd99f8007c0030000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
105,qwen3_tts_customvoice_aiden_v4_final_salvage:5452bb830c5e872bf3ae,ru:105:c47797c1f0377797df495b903460308615f01f28e4912fac9f67bd5d2c035082,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_105_c47797c1f037.wav,dd02a387821f1ef24f7f2c6b742d6c54172f9cb962d391a9efe974dab32d4c2f,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/dd/dd02a387821f1ef24f7f2c6b742d6c54172f9cb962d391a9efe974dab32d4c2f.wav,722f243ce445121252f87ec94a3c4a4c1e5b4cab620dd5b071def93a7db6975c,5.52,0.73590087890625,-16.48129803976984,0.0,2.8043553449105524e-05,5.16,1,3fe31e1f31fc6c1d37ffc3dfffecfc1a00003fe437f7c01bc820cbe0c0038000,ready,eligible,,0,0,0,0
106,qwen3_tts_customvoice_aiden_v4_final_salvage:b0bce352ac0df84e6ce4,ru:106:3d45f664b38b8a035b8e3095bd083292aea55f733e17a0fbc1ec3e379e80ff4a,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_106_3d45f664b38b.wav,51b25f20219bd0478c4a528df7dc62b2e7b0dee474f48c96047de26e7e2838ef,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/51/51b25f20219bd0478c4a528df7dc62b2e7b0dee474f48c96047de26e7e2838ef.wav,783b680ad9fe643688bded2b1712bac3c67c22b2166d9ad9ab5470c02def3c3c,2.24,0.689422607421875,-15.064240040403782,0.0,6.004061017717634e-05,1.89,1,e81ffe7f1fc23ffffff8800711bf7fe077fcffc300070018efbdc02080400000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
107,qwen3_tts_customvoice_aiden_v4_final_salvage:31100e1c8a05ac87be29,ru:107:65a054d6e4006cb74bc86701b81f96a48f348edea2df18285210dbf948e0fcd7,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_107_65a054d6e400.wav,a2bdf400363849e085550b6096452e0ca935b960ef3046cbf7caf2e4600ffb56,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/a2/a2bdf400363849e085550b6096452e0ca935b960ef3046cbf7caf2e4600ffb56.wav,c64b7059db68071faa7bd300e9b2a7a30697d73165b2e1d14dff57afd652a214,4.96,0.66937255859375,-17.281666199453547,0.0,-6.283483197612147e-07,4.35,2,14c01fffb1f1702737e9ca0091e03ffc80438c1bea1e6fef6f3c7f9cc007c012,ready,eligible,,0,0,0,0
108,qwen3_tts_customvoice_aiden_v4_final_salvage:49f05d1b32efc7be22ed,ru:108:f3c0a5fdd0b91eb87e84419246f1222685510bd1cc02766c466de81ad6f4b5c7,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_108_f3c0a5fdd0b9.wav,9702ccf816700b70fa37b6da74f44efde7d644bd1544b58ec8deecb69d364b69,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/97/9702ccf816700b70fa37b6da74f44efde7d644bd1544b58ec8deecb69d364b69.wav,052d0fc8741f1e310e703a33f85bb49f0e70f029df992484ef5adc9e94cdc8a5,2.0,0.58599853515625,-17.73376382308455,0.0,1.2994766235351562e-05,1.65,1,800393bf7ee1fc5f001f7ff07ffcfffceff37fe0fffc810f800e000300000000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
109,qwen3_tts_customvoice_aiden_v4_final_salvage:9713e40fc1b197af6e3e,ru:109:0f46c653f2bb5ad11c3df1f040c706feddba34f76c9303c169c337cfe62c9178,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_109_0f46c653f2bb.wav,99ac9ed94d63409cd8a2b343a530621816a70fd96ff484e32721819bf63a94f6,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/99/99ac9ed94d63409cd8a2b343a530621816a70fd96ff484e32721819bf63a94f6.wav,886732ee4511d3446368dc0f3b36ae5a5feb4330eba9d1bf6bb03a70cab60c9a,4.48,0.37872314453125,-23.000682278454867,0.0,3.30622707094465e-05,4.2,1,fdc03ffc17e337e437fb6f9f003f6ff4cffde81afa60d80c801fd00380030000,ready,eligible,,0,0,0,0
110,qwen3_tts_customvoice_aiden_v4_final_salvage:4463b72e0260baeebd50,ru:110:931937f9abc1cf9533082532a690ce9e3f5d4abcdabfd5e0ad4d123f81819a06,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_110_931937f9abc1.wav,27de782848a657c7c5492bd697e416ca9d67c7b65c79f4955d5764d794055683,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/27/27de782848a657c7c5492bd697e416ca9d67c7b65c79f4955d5764d794055683.wav,96361b6472a06389c5f06588fadc9bf0519c64f3d6e7dfe14558b7669ea92da2,3.68,0.62261962890625,-17.973977637455803,0.0,-7.782811703889266e-06,3.36,1,7e1b3ac33fffc00300003f9d35f9c7e40000c96cefff8022fffc7fffd0168000,ready,eligible,,0,0,0,0
111,qwen3_tts_customvoice_aiden_v4_final_salvage:701c02cc4e68402d93b0,ru:111:b4a21f436efac9d0cbefb5c820cf2f1023bfbae2a23224632925bb0b9a52f45b,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_111_b4a21f436efa.wav,e2fe102abc67acc035e3ebbdda81ac5055bc168cb6c238801bd29d843a0fed10,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/e2/e2fe102abc67acc035e3ebbdda81ac5055bc168cb6c238801bd29d843a0fed10.wav,dc9b373a9a41363a4dcfd4848688de754778e61d49047cb93447aa7132b68aad,3.12,0.7479248046875,-15.971924913589465,0.0,5.280726995223608e-05,2.76,1,edff3ebf000f80000000c320ff7f3ffc13e7c2c37c1f041f7dd8ffe0fbf08000,ready,eligible,,0,0,0,0
112,qwen3_tts_customvoice_aiden_v4_final_salvage:cea1a4cb8370a6fdaf93,ru:112:6f309d7fd383f708ee82b566f5abc83d781ced91772fc098b4aac2d161c5b4e1,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_112_6f309d7fd383.wav,ca58d43f0941975f67b899d39cbf9734dc2349cfb528653cf60b40dc71c8db6d,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/ca/ca58d43f0941975f67b899d39cbf9734dc2349cfb528653cf60b40dc71c8db6d.wav,6888bc143c08590cd258902a17b93b6d5c3a231bf0a5221ec7fdea5488964588,1.36,0.649200439453125,-16.854747522865548,0.0,3.8362951839671416e-05,1.08,1,c000c007c00f0d7f0ffe1bd0fffff7003ff936bf3aff3ffffde0e000c0000000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
113,qwen3_tts_customvoice_aiden_v4_final_salvage:9a92aa048d37aa6d4b03,ru:113:9fa31d10c82b47437bbb116c7e647128a018651c6e77029f9ad01b91be1de206,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_113_9fa31d10c82b.wav,28debe208196918f179a82a0f122de9b6c0120743c3e49b1568e61dd82a1d5cf,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/28/28debe208196918f179a82a0f122de9b6c0120743c3e49b1568e61dd82a1d5cf.wav,9e3f8ddd3ee620c343d3fdb11c413f22ad84f43949667094995686eb659a8865,4.0,0.46856689453125,-19.909134695387767,0.0,3.4923076629638674e-05,3.66,1,39ff345f7fffeffcebe34e1fffe0fffc979fd810d7230000000fa0e000000000,ready,eligible,,0,0,0,0
114,qwen3_tts_customvoice_aiden_v4_final_salvage:518c4a73df616eb80fa5,ru:114:9fe856892bdf2e832e8c19686857f9e73bd00967ce683e40e5751ff9bc4b26e4,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_114_9fe856892bdf.wav,e420c20c23f7486c4e7d3df0dffdc5e284665400b7a85a447b1169be666f227c,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/e4/e420c20c23f7486c4e7d3df0dffdc5e284665400b7a85a447b1169be666f227c.wav,622192c9dd613e39628d62a9a67c697429d8fc683549a9d25d20efd8b1052f9d,6.48,0.63421630859375,-18.388618418795065,0.0,1.5826284149546683e-05,6.15,1,001f1bff35f7341f3ff86feceff8e922e3e300007c1dc01fdfe0de4082879000,ready,eligible,,0,0,0,0
115,qwen3_tts_customvoice_aiden_v4_final_salvage:dab9f11347044d4f97c3,ru:115:e2f88a85a787e6ae6d4457c9e8338b7f8b7e3b99aef4fd059f9a9711e7e332b3,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_115_e2f88a85a787.wav,caa996c806c1e033acaf7a3d7ce8a481cca586b9fedc370370269f215661184c,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/ca/caa996c806c1e033acaf7a3d7ce8a481cca586b9fedc370370269f215661184c.wav,62f9e761cd2f2fb6ce6dbcfe27901a72669c628a96a39647a1191e7b836e2bd4,1.92,0.83160400390625,-16.409883035711896,0.0,-8.73476266860962e-05,1.62,1,bc1c3fff7f3fee00fc4034bfc3fffac0cbfc013b37ff00030003dfe4c1c00000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
116,qwen3_tts_customvoice_aiden_v4_final_salvage:54e59f10d23d8bdf171b,ru:116:be9411acdddb7b9c497f78fa18c4ddc2a873c41515fe59841715b084acfb3c08,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_116_be9411acdddb.wav,ec387ced907c21e090e5ca843d1ec93b55720f697d5828aa0b4602222d14c98f,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/ec/ec387ced907c21e090e5ca843d1ec93b55720f697d5828aa0b4602222d14c98f.wav,f7a3e0cff1f14a6cc1011aeeafa3c136b3bd2fa6f301ee52b46cad868fe5e869,2.08,0.721099853515625,-14.880508978596971,0.0,-3.4196560199444114e-05,1.87,1,c1ffcdf20fe50fed0bc41bc11bf43aff3b3ff23ff41bf41af40ae400e4000000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
117,qwen3_tts_customvoice_aiden_v4_final_salvage:59b6d3d7d63a3bfff0fc,ru:117:ca78063615bf3ea4790518dc24cc48ce31728b3872cbfd8b291bd71c1f188e9c,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_117_ca78063615bf.wav,211571bec9cb68c7f9168d8cf0b0ac7f54555cf3986dc37d0035e35fc311b689,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/21/211571bec9cb68c7f9168d8cf0b0ac7f54555cf3986dc37d0035e35fc311b689.wav,49c7495e0d29410eba9afe3afb1bda9d17f71c0b6895d27b3cd7d3d99ef28f9c,3.68,0.832611083984375,-15.805958637494106,0.0,3.0025191929029383e-05,3.36,1,3e3d17ff1fffffdfc003c0000bfc37a091f07c1f77fe01e7e80bee40e8008000,ready,eligible,,0,0,0,0
118,qwen3_tts_customvoice_aiden_v4_final_salvage:aa8d452d144621d937db,ru:118:97124c1ea0e5168e2a46096f01f5b4739cf11e8af5f5e5f136bef9281971e04a,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_118_97124c1ea0e5.wav,ae987f65ac63b9e1352bd9c1f1091b7f07d2ff1067d783975d3277248d9cb71e,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/ae/ae987f65ac63b9e1352bd9c1f1091b7f07d2ff1067d783975d3277248d9cb71e.wav,21a448705f61e11aa6cac3f71985a09289a0e2afb8cb73593cf7461e2ee1003b,5.44,0.638946533203125,-19.35529299694253,0.0,3.0132602242862478e-05,4.71,2,01e027db35ff7ffc6fffde1f8000fc1fffffff9cf8e0ca609323000700000000,ready,eligible,,0,0,0,0
119,qwen3_tts_customvoice_aiden_v4_final_salvage:3373338199f0c96b7b30,ru:119:b475854e928c2733da5157640038674f272a36d6ae51376f3877933ded0cae05,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_119_b475854e928c.wav,35bc31c30c2f6c0cbcced5c718fe0ef0000a29d1b462cad6a5a829fe01d0e550,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/35/35bc31c30c2f6c0cbcced5c718fe0ef0000a29d1b462cad6a5a829fe01d0e550.wav,eeaa282e2f5e2d00f464a02580ffc8f0a2a3991154039f21f8754ed8f131c03e,1.6,0.423370361328125,-19.038492277131805,0.0,1.775026321411133e-05,1.29,1,80401bfb3ee43fc63fff37bf7c1bfdfd801f75e0efe0c01fc33fca00c0000000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
120,qwen3_tts_customvoice_aiden_v4_final_salvage:0ff30b3948895c50f177,ru:120:7f14b032e94dce3248191755e71ac2e8d425fd26611496c5adcbb31447a4c7c0,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_120_7f14b032e94d.wav,35275bc3058d5f7c10468ad62dda87d7b7bcc060147b436ba1c3833b74012f29,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/35/35275bc3058d5f7c10468ad62dda87d7b7bcc060147b436ba1c3833b74012f29.wav,f897f9a4bd029308737d69550dbe28becbc763493e49b1ed4b8e0eebcb5ffb2f,4.4,0.437713623046875,-18.674889039844892,0.0,5.0575082952325994e-05,4.02,1,ebf7ef9f803f7c1efc09fff8ffc00007000001e013e817ff1677eff8f8000007,ready,eligible,,0,0,0,0
121,qwen3_tts_customvoice_aiden_v4_final_salvage:07152fd0cdfc78c93e90,ru:121:5a93fe4cf5765c9cce136838eacd0bea986bee803369e96b6b47f913eb6a1fc1,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_121_5a93fe4cf576.wav,ba1958b9e67b4bb0a941bb6f8009ddafa9671ad7dbb06756281aaf5cacd38f4a,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/ba/ba1958b9e67b4bb0a941bb6f8009ddafa9671ad7dbb06756281aaf5cacd38f4a.wav,5fa3b5a08d466e8fcd119e239271930676edcefec36fa91efa2f46b19d7e3794,2.4,0.87762451171875,-15.583207916479878,0.0,1.037756601969401e-05,2.04,1,08fe341ff40cf5bcf00049ff1a1f00173be1cae23f403fff8f61c7c1e7bac000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
122,qwen3_tts_customvoice_aiden_v4_final_salvage:e7f12797bcd8310035fe,ru:122:f2690742361cd62cd67cd917bf4c14579cd2f4a05ab5b80951c1974a28775aac,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_122_f2690742361c.wav,b8c223f604da3bd45c6e524a429a2482072ecc230de2165c85701918e5830809,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/b8/b8c223f604da3bd45c6e524a429a2482072ecc230de2165c85701918e5830809.wav,97d47b40549e92756a80b3c70ef434419bdb543bf173e9a2d4a0a09171d929c2,3.28,0.765228271484375,-16.261016568144548,0.0,-1.7039950301007526e-05,2.97,1,001f0def81e0003f89ed8f5fc000d00076303ed07ba737effe12ffff7fd8e000,ready,eligible,,0,0,0,0
123,qwen3_tts_customvoice_aiden_v4_final_salvage:b2114a81bf404b73a211,ru:123:3e67fbab9b936177cc82c83bf3f21b9a1a2a8d9dc9ab7639a07f7e6736c5508c,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_123_3e67fbab9b93.wav,57d10c8a6a4ce67794681e5e7af107508432263cdf0933194ca846fea7a3a51d,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/57/57d10c8a6a4ce67794681e5e7af107508432263cdf0933194ca846fea7a3a51d.wav,c6d6f2b4b45967cded258a2cd91a05b7274da6c1b359f534b1f8cd90b7b100aa,4.88,0.660308837890625,-17.47147086908161,0.0,1.4579882387255059e-05,4.56,1,3fe93fff1bff3fff3ffc17ffbff63ffcc0004003e003ec10c00fc000c000c000,ready,eligible,,0,0,0,0
124,qwen3_tts_customvoice_aiden_v4_final_salvage:2415f049533f7f70e7ac,ru:124:9fd8a84adf8196a202be7cfc93a078f49943021940f53aa28274b35a0b6557aa,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_124_9fd8a84adf81.wav,751af2cc14be1e29809a1ffdba920edde1347dcfcfcbea79a0962dbc13681432,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/75/751af2cc14be1e29809a1ffdba920edde1347dcfcfcbea79a0962dbc13681432.wav,bce4912cc05578971a0b9ed93b875d6be34e7b474d009fdaa4b65368cb2d1709,5.92,0.774383544921875,-19.64643363659846,0.0,-4.1193897659714156e-05,5.25,2,01df1abf7dff0007c7a2fe3de41bd81b7ffc00003fe4efc422d8ff6091638000,ready,eligible,,0,0,0,0
125,qwen3_tts_customvoice_aiden_v4_final_salvage:0ae0d8bdb03cc464c378,ru:125:a2dc9ef6a50e8f4781fe0304d8eb429c64d47ff0bf5ee6ad39a3ab3a43526b0d,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_125_a2dc9ef6a50e.wav,d2ecb4adc8ff16ee2494c05082c0319aa9a6b0e27afde846e7fead39333c8871,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/d2/d2ecb4adc8ff16ee2494c05082c0319aa9a6b0e27afde846e7fead39333c8871.wav,7b9b0ad1d86b5efbce8057669dc48f0fbb5513d5a19b82f20b980dcfb209b1fe,3.28,0.61517333984375,-17.63513833390978,0.0,1.4934307191430069e-05,2.97,1,90231bff1bf2101b35f73fff0080cfcd7fcd77e4e460ee1cef3e8003e818c000,ready,eligible,,0,0,0,0
126,qwen3_tts_customvoice_aiden_v4_final_salvage:7e854603e093cbe8b416,ru:126:66ac276c0e817d59cdd7ea08d95ae562bf3a4ae71ace1b67a2926727532ac8cc,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_126_66ac276c0e81.wav,c43b6acd015c304307c6deeb42ea28e030983f15abb25b9a568e848343a59514,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/c4/c43b6acd015c304307c6deeb42ea28e030983f15abb25b9a568e848343a59514.wav,875f9c453a3c21afdc9b6d288918932f0cb09a35e45eba15c75e465ba07ec711,3.12,0.63995361328125,-16.522762203587064,0.0,-2.833390847230569e-05,2.61,1,9fbc3fff3fbf003b37ef0440000762c74143fffcfffccbe0c810fc1bf0008000,ready,eligible,,0,0,0,0
127,qwen3_tts_customvoice_aiden_v4_final_salvage:43d542ad61006b7ade4f,ru:127:d73ec9e95b9a74ce4f2da6067f211603857c8b3be0dd1b4ef55f745304a7220a,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_127_d73ec9e95b9a.wav,ea40b383bbb90327194668f406eb1acb7b44ee998a9a47c1910551958960b5e7,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/ea/ea40b383bbb90327194668f406eb1acb7b44ee998a9a47c1910551958960b5e7.wav,fe0d32b485ffa2dc053487039f4a4841b9ac081f9473c41b16adda5132817be3,3.6,0.61859130859375,-20.137445104474146,0.0,4.488627115885417e-06,3.24,1,3fffeffcfffc141ffffd03ef00030000ffd00027fbe07ff8fc1f8003c0000002,ready,eligible,,0,0,0,0
128,qwen3_tts_customvoice_aiden_v4_final_salvage:3364a382ab8bbd179915,ru:128:c0a1ab74a3a1af1117040af66247409b0ada1e9f4523193fe5f9f98f4a0b3d74,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_128_c0a1ab74a3a1.wav,dbcfc98946d48e658c050361115bca2c92627328e12bda348340c54adddd7d20,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/db/dbcfc98946d48e658c050361115bca2c92627328e12bda348340c54adddd7d20.wav,59b6f3cd9403ae22d908cc459a9e2c09ec07ea0ce91dd1a102488d377e5a85f3,2.56,0.984954833984375,-13.605557387225094,0.0,-4.0652602910995485e-05,2.22,1,e400efc437ee00031bfb183ffe3fc000e000f7c177fe09ff1bf51fffec188000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
129,qwen3_tts_customvoice_aiden_v4_final_salvage:3c0e63a94f658301dc4e,ru:129:5b1acda382db58e6038620c20f1bd2cb38ffcce7b8aa4dd96409bff1891d27ef,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_129_5b1acda382db.wav,ff6c31c62ab0899cbd85a467bd43fc153d53834d723e677edf460418ca26f54f,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/ff/ff6c31c62ab0899cbd85a467bd43fc153d53834d723e677edf460418ca26f54f.wav,d8a69428c461dfad115dc0d5d1aae9b7b8af715472bfb877b4fb6683f1f45bc4,1.68,0.693267822265625,-16.37913348813702,0.0,2.1458807445707776e-05,1.29,1,c0320000c5c20d7f1dbf0ffcffc6e060dffffff12fe9b28fb21f7a1d70000000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
130,qwen3_tts_customvoice_aiden_v4_final_salvage:cd71759c464cd8caec07,ru:130:891aa301cdabdebd3766a4c78e85eb9d227df0a6bff4638a44436bc90e68ae8a,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_130_891aa301cdab.wav,9afa669f2636271411e7c8ed837ff0498f91843818f56ae509f4f56615a02344,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/9a/9afa669f2636271411e7c8ed837ff0498f91843818f56ae509f4f56615a02344.wav,3365a8c457d3b5e682257e239d930f08c1f203197622c008f0f93bc2d1284379,1.92,0.69183349609375,-16.265823227316126,0.0,-1.704990863800049e-05,1.65,1,e003fffb1aec3fff00043ff4d40335c37fff033fcffc001fc000fff8e8008000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
131,qwen3_tts_customvoice_aiden_v4_final_salvage:12de5a36dbef44b62a26,ru:131:b9177abaab2d85d113ae44e289e12ae3098e11b7cd5ed106c83dbffda646dd6d,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_131_b9177abaab2d.wav,3a5f9f016717df1d92bd537378b9f95081e86bd1743e505e0f44509e9a0400f4,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/3a/3a5f9f016717df1d92bd537378b9f95081e86bd1743e505e0f44509e9a0400f4.wav,e70d7d59dbb87a9b974577bdb973593b3794186ede6806ed65675f0afa7ac6d3,5.52,0.625244140625,-20.535520517213428,0.0,1.441257587377576e-05,4.32,4,ffff00733f9c01e30000fe5fffcfc3e00004fc18ee1ffda0ffff13e0003f0000,ready,eligible,,0,0,0,0
132,qwen3_tts_customvoice_aiden_v4_final_salvage:741964573bb551f2f362,ru:132:44d99b601c32fc8caf098eecda369318d9d221407e72e6970da0b12bb4d1d8df,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_132_44d99b601c32.wav,16cdd5ab1fab195e36f8c126e7d72a7ccaf0fca3e823eff677342bebf714a6dd,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/16/16cdd5ab1fab195e36f8c126e7d72a7ccaf0fca3e823eff677342bebf714a6dd.wav,516c15228a1532e841610fef3e36827ba7590f81a9c798bbcd855347e57d8814,6.32,0.58599853515625,-22.15244333709584,0.0,1.9170966329453868e-05,5.85,1,bff23ff7001ff8a8000000073fff6feffffcfff80003c3ffc01dfc00d7400000,ready,eligible,,0,0,0,0
133,qwen3_tts_customvoice_aiden_v4_final_salvage:0fc2f449bb170b0ec1d7,ru:133:936449e0d788b0dc8fde8569c40b48e97bb465e6f82e10381279b57a1528e60a,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_133_936449e0d788.wav,4fc2d38888df968608d98cddadf0b64d70d7d2ef48ef7139febde41986f4c386,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/4f/4fc2d38888df968608d98cddadf0b64d70d7d2ef48ef7139febde41986f4c386.wav,d03c4a0e286b4dbc4b270073027c48fc797f209169bb66ad17fc6d63d7c48f10,2.16,0.76214599609375,-16.011493356127783,0.0,6.078614128960503e-05,1.89,1,023f1ffb3a7459c4c1ecb7fdbc3a3e1b3c1fc000efe777ffc003cfc0e1800000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
134,qwen3_tts_customvoice_aiden_v4_final_salvage:236bf360f5125e60f0e2,ru:134:05f836f39f12d22d414278cbc62411db09bcc93227ea0825ebd8473566c96686,ru,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/ru_qwen/ru_qwen_134_05f836f39f12.wav,abaeb7d40164d2d0fa6af229f0624afdaf44a2ab3ae29d3dd6685d281f74d344,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/ru_spoof/ab/abaeb7d40164d2d0fa6af229f0624afdaf44a2ab3ae29d3dd6685d281f74d344.wav,e80aff7720c9d0f8d91116cb6012964de5a6429b924a87d98902a5a3c1944830,2.56,0.5185546875,-20.819846710438533,0.0,3.1259655952453616e-05,2.16,1,00a27fff03000012000000072fff7ffcffecfffceffffc41901fd41bfbe18000,insufficient_speech,rejected,insufficient_speech,0,0,0,0
