selection_rank,target_state,candidate_id,pair_id,generator_route_id,generator_family,source_component,archive_transcript_member,transcript_relative_path,transcript_file_sha256,transcript_size_bytes,text_hash,canonical_text_hash,normalized_utf8_bytes,normalized_characters,status
2922,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_64_206,v4:kk:Train/radio/01_64_206,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/radio,ISSAI_KSC2/Train/radio/01_64_206.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/radio/01_64_206.txt,970c8efa4ef4affab0f08223d5ff5c9d8c339e50a666d3fdad19f7c79f8db421,201,970c8efa4ef4affab0f08223d5ff5c9d8c339e50a666d3fdad19f7c79f8db421,970c8efa4ef4affab0f08223d5ff5c9d8c339e50a666d3fdad19f7c79f8db421,201,109,verified_for_synthesis
2923,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_01_629,v4:kk:Train/podcasts/01_01_629,kk-mms-kaz-v1,mms_vits_tts,Train/podcasts,ISSAI_KSC2/Train/podcasts/01_01_629.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/podcasts/01_01_629.txt,c6d60af46e90a56650027dc856961ac0fbd4d624621fae539a416bff785db0e2,32,c6d60af46e90a56650027dc856961ac0fbd4d624621fae539a416bff785db0e2,c6d60af46e90a56650027dc856961ac0fbd4d624621fae539a416bff785db0e2,32,17,verified_for_synthesis
2924,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_09_501,v4:kk:Train/podcasts/01_09_501,kk-piper-issai-high-v1,piper_neural_tts,Train/podcasts,ISSAI_KSC2/Train/podcasts/01_09_501.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/podcasts/01_09_501.txt,817722012224a0bf5942908d7b2b3db02a1a9ae394cd850e8b24e2e6f55f413e,110,817722012224a0bf5942908d7b2b3db02a1a9ae394cd850e8b24e2e6f55f413e,817722012224a0bf5942908d7b2b3db02a1a9ae394cd850e8b24e2e6f55f413e,110,59,verified_for_synthesis
2925,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/03_44_015,v4:kk:Train/podcasts/03_44_015,kk-sparktts-v1,llm_bicodec_controlled_tts,Train/podcasts,ISSAI_KSC2/Train/podcasts/03_44_015.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/podcasts/03_44_015.txt,01514b18d8dd87657ec38a00728f71275016a1854ae6873da895ba4bf6268941,130,01514b18d8dd87657ec38a00728f71275016a1854ae6873da895ba4bf6268941,01514b18d8dd87657ec38a00728f71275016a1854ae6873da895ba4bf6268941,130,69,verified_for_synthesis
2926,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/04_10_017,v4:kk:Train/podcasts/04_10_017,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/podcasts,ISSAI_KSC2/Train/podcasts/04_10_017.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/podcasts/04_10_017.txt,19398d7fb7965dd0d16b36d01241fbfa5010b9bcf97bc6ddc98c7fe1cf2beb66,92,19398d7fb7965dd0d16b36d01241fbfa5010b9bcf97bc6ddc98c7fe1cf2beb66,19398d7fb7965dd0d16b36d01241fbfa5010b9bcf97bc6ddc98c7fe1cf2beb66,92,49,verified_for_synthesis
2927,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_16_1_216,v4:kk:Train/parliament/mazhilis_16_1_216,kk-mms-kaz-v1,mms_vits_tts,Train/parliament,ISSAI_KSC2/Train/parliament/mazhilis_16_1_216.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/parliament/mazhilis_16_1_216.txt,d453e90a83815e7c2520e57d5f5afe7cebb24d5b1700891660466e095db5dead,155,d453e90a83815e7c2520e57d5f5afe7cebb24d5b1700891660466e095db5dead,d453e90a83815e7c2520e57d5f5afe7cebb24d5b1700891660466e095db5dead,155,82,verified_for_synthesis
2928,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/03_69_091,v4:kk:Train/podcasts/03_69_091,kk-piper-issai-high-v1,piper_neural_tts,Train/podcasts,ISSAI_KSC2/Train/podcasts/03_69_091.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/podcasts/03_69_091.txt,c9fd57f1814b22f5ef5b8b80d23ab3df3961530c5b087fe12bf8a2ed8e533950,82,c9fd57f1814b22f5ef5b8b80d23ab3df3961530c5b087fe12bf8a2ed8e533950,c9fd57f1814b22f5ef5b8b80d23ab3df3961530c5b087fe12bf8a2ed8e533950,82,44,verified_for_synthesis
2929,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_06_474,v4:kk:Train/talkshow/01_06_474,kk-sparktts-v1,llm_bicodec_controlled_tts,Train/talkshow,ISSAI_KSC2/Train/talkshow/01_06_474.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/talkshow/01_06_474.txt,66b2877cbf84bf668912bb1d590580c05b5ab9cd80c16c06922c6c0b139fddcb,106,66b2877cbf84bf668912bb1d590580c05b5ab9cd80c16c06922c6c0b139fddcb,66b2877cbf84bf668912bb1d590580c05b5ab9cd80c16c06922c6c0b139fddcb,106,57,verified_for_synthesis
2930,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_58_474,v4:kk:Train/radio/01_58_474,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/radio,ISSAI_KSC2/Train/radio/01_58_474.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/radio/01_58_474.txt,e062c6c6e9ee55d5b8ec25a902bdb7156404f2253b1fb5bff7a04b3b91aac94b,66,e062c6c6e9ee55d5b8ec25a902bdb7156404f2253b1fb5bff7a04b3b91aac94b,e062c6c6e9ee55d5b8ec25a902bdb7156404f2253b1fb5bff7a04b3b91aac94b,66,35,verified_for_synthesis
2931,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/04_09_030,v4:kk:Train/podcasts/04_09_030,kk-mms-kaz-v1,mms_vits_tts,Train/podcasts,ISSAI_KSC2/Train/podcasts/04_09_030.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/podcasts/04_09_030.txt,44ebb063f8dc3f3cc3e2ec9f5a97e65170cd80e4ba4d129a0ed5129efe3d2ecd,113,44ebb063f8dc3f3cc3e2ec9f5a97e65170cd80e4ba4d129a0ed5129efe3d2ecd,44ebb063f8dc3f3cc3e2ec9f5a97e65170cd80e4ba4d129a0ed5129efe3d2ecd,113,61,verified_for_synthesis
2932,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_09_319,v4:kk:Train/podcasts/01_09_319,kk-piper-issai-high-v1,piper_neural_tts,Train/podcasts,ISSAI_KSC2/Train/podcasts/01_09_319.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/podcasts/01_09_319.txt,362efb0e58da992dd417ce86938039115a15928253b63cfbc9d95ad5efb12a93,136,362efb0e58da992dd417ce86938039115a15928253b63cfbc9d95ad5efb12a93,362efb0e58da992dd417ce86938039115a15928253b63cfbc9d95ad5efb12a93,136,73,verified_for_synthesis
2933,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_65_015,v4:kk:Train/radio/01_65_015,kk-sparktts-v1,llm_bicodec_controlled_tts,Train/radio,ISSAI_KSC2/Train/radio/01_65_015.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/radio/01_65_015.txt,a34b700480372358a32e85de47d029f37a365eb589cff19d74f069340f749be3,86,a34b700480372358a32e85de47d029f37a365eb589cff19d74f069340f749be3,a34b700480372358a32e85de47d029f37a365eb589cff19d74f069340f749be3,86,46,verified_for_synthesis
2934,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_03_261,v4:kk:Train/podcasts/01_03_261,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/podcasts,ISSAI_KSC2/Train/podcasts/01_03_261.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/podcasts/01_03_261.txt,2d936cfb8b3f7f4e59acda56f9c397286f3f089da14f64886eb13e2dbdb21324,47,2d936cfb8b3f7f4e59acda56f9c397286f3f089da14f64886eb13e2dbdb21324,2d936cfb8b3f7f4e59acda56f9c397286f3f089da14f64886eb13e2dbdb21324,47,25,verified_for_synthesis
2935,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/03_81_173,v4:kk:Train/podcasts/03_81_173,kk-mms-kaz-v1,mms_vits_tts,Train/podcasts,ISSAI_KSC2/Train/podcasts/03_81_173.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/podcasts/03_81_173.txt,96d423ee5ed2f240434cf858a56280a26b378a1df7b14206f7617f2294294d93,198,96d423ee5ed2f240434cf858a56280a26b378a1df7b14206f7617f2294294d93,96d423ee5ed2f240434cf858a56280a26b378a1df7b14206f7617f2294294d93,198,105,verified_for_synthesis
2936,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_22_581,v4:kk:Train/talkshow/01_22_581,kk-piper-issai-high-v1,piper_neural_tts,Train/talkshow,ISSAI_KSC2/Train/talkshow/01_22_581.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/talkshow/01_22_581.txt,a3dd9652051885b210a14a46501417d981ffa0db0a77a688b789d76468bdae29,57,a3dd9652051885b210a14a46501417d981ffa0db0a77a688b789d76468bdae29,a3dd9652051885b210a14a46501417d981ffa0db0a77a688b789d76468bdae29,57,30,verified_for_synthesis
2937,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_60_396,v4:kk:Train/talkshow/01_60_396,kk-sparktts-v1,llm_bicodec_controlled_tts,Train/talkshow,ISSAI_KSC2/Train/talkshow/01_60_396.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/talkshow/01_60_396.txt,b13acd217922e452687e122ea834b3a6ee33d87c92e0aaa7eb3f827944ff2eb9,84,b13acd217922e452687e122ea834b3a6ee33d87c92e0aaa7eb3f827944ff2eb9,b13acd217922e452687e122ea834b3a6ee33d87c92e0aaa7eb3f827944ff2eb9,84,45,verified_for_synthesis
2938,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_13_411,v4:kk:Train/parliament/senate_13_411,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/parliament,ISSAI_KSC2/Train/parliament/senate_13_411.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/parliament/senate_13_411.txt,48d216ce4d52d02716515de55d04a833d951a8d5dc177fca56d1a967443e3d37,263,48d216ce4d52d02716515de55d04a833d951a8d5dc177fca56d1a967443e3d37,48d216ce4d52d02716515de55d04a833d951a8d5dc177fca56d1a967443e3d37,263,142,verified_for_synthesis
2939,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_60_339,v4:kk:Train/talkshow/01_60_339,kk-mms-kaz-v1,mms_vits_tts,Train/talkshow,ISSAI_KSC2/Train/talkshow/01_60_339.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/talkshow/01_60_339.txt,40d5a52acccf207c585707a2ae8cd79623e118cbe37bad84d419ccedd14eef7c,181,40d5a52acccf207c585707a2ae8cd79623e118cbe37bad84d419ccedd14eef7c,40d5a52acccf207c585707a2ae8cd79623e118cbe37bad84d419ccedd14eef7c,181,97,verified_for_synthesis
2940,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f7103c84e54c,v4:kk:Train/tv_news/5f7103c84e54c,kk-piper-issai-high-v1,piper_neural_tts,Train/tv_news,ISSAI_KSC2/Train/tv_news/5f7103c84e54c.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/tv_news/5f7103c84e54c.txt,76bff93edec2e3d1b6c972cb648f46d7fdd7247d92ae2eca71272dba9b2edb0c,122,76bff93edec2e3d1b6c972cb648f46d7fdd7247d92ae2eca71272dba9b2edb0c,76bff93edec2e3d1b6c972cb648f46d7fdd7247d92ae2eca71272dba9b2edb0c,122,64,verified_for_synthesis
2941,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_16_227,v4:kk:Train/talkshow/01_16_227,kk-sparktts-v1,llm_bicodec_controlled_tts,Train/talkshow,ISSAI_KSC2/Train/talkshow/01_16_227.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/talkshow/01_16_227.txt,45b13bca700226453792ef1563e93febe5a9865f1159be22e88ebaf5c7f23a25,231,45b13bca700226453792ef1563e93febe5a9865f1159be22e88ebaf5c7f23a25,45b13bca700226453792ef1563e93febe5a9865f1159be22e88ebaf5c7f23a25,231,125,verified_for_synthesis
2942,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_68_046,v4:kk:Train/radio/01_68_046,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/radio,ISSAI_KSC2/Train/radio/01_68_046.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/radio/01_68_046.txt,b2f6d858689a989d4b74dde135381f791b4705f7391a9eb6d56a45d04165b857,187,b2f6d858689a989d4b74dde135381f791b4705f7391a9eb6d56a45d04165b857,b2f6d858689a989d4b74dde135381f791b4705f7391a9eb6d56a45d04165b857,187,100,verified_for_synthesis
2943,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_35_130,v4:kk:Train/radio/01_35_130,kk-mms-kaz-v1,mms_vits_tts,Train/radio,ISSAI_KSC2/Train/radio/01_35_130.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/radio/01_35_130.txt,3a470b1a880b8087e546f30e1515dd83766fbe08c596f63b40f749a844f5679f,105,3a470b1a880b8087e546f30e1515dd83766fbe08c596f63b40f749a844f5679f,3a470b1a880b8087e546f30e1515dd83766fbe08c596f63b40f749a844f5679f,105,57,verified_for_synthesis
2944,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_50_391,v4:kk:Train/talkshow/01_50_391,kk-piper-issai-high-v1,piper_neural_tts,Train/talkshow,ISSAI_KSC2/Train/talkshow/01_50_391.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/talkshow/01_50_391.txt,96b012b154dc448ae57e0353b0704811b4cc21aafbcc74e0bfae55d28565810d,47,96b012b154dc448ae57e0353b0704811b4cc21aafbcc74e0bfae55d28565810d,96b012b154dc448ae57e0353b0704811b4cc21aafbcc74e0bfae55d28565810d,47,25,verified_for_synthesis
2945,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_65_284,v4:kk:Train/radio/01_65_284,kk-sparktts-v1,llm_bicodec_controlled_tts,Train/radio,ISSAI_KSC2/Train/radio/01_65_284.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/radio/01_65_284.txt,ccc367b3a3d379d6f5bd0aabe1ce9f53edf5824d2abfacb61cf32ba00ffcc0ab,84,ccc367b3a3d379d6f5bd0aabe1ce9f53edf5824d2abfacb61cf32ba00ffcc0ab,ccc367b3a3d379d6f5bd0aabe1ce9f53edf5824d2abfacb61cf32ba00ffcc0ab,84,44,verified_for_synthesis
2946,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/04_05_335,v4:kk:Train/podcasts/04_05_335,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/podcasts,ISSAI_KSC2/Train/podcasts/04_05_335.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/podcasts/04_05_335.txt,aab156940273e7ffa1cb893d82e0918da0624aa4212399c2b918cf1eb87fb0c4,232,aab156940273e7ffa1cb893d82e0918da0624aa4212399c2b918cf1eb87fb0c4,aab156940273e7ffa1cb893d82e0918da0624aa4212399c2b918cf1eb87fb0c4,232,126,verified_for_synthesis
2947,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_51_513,v4:kk:Train/talkshow/01_51_513,kk-mms-kaz-v1,mms_vits_tts,Train/talkshow,ISSAI_KSC2/Train/talkshow/01_51_513.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/talkshow/01_51_513.txt,6b9144d2ecfa896b8c7957dce862f2f32f69aa40a5a7fdeab134ad1083b927eb,92,6b9144d2ecfa896b8c7957dce862f2f32f69aa40a5a7fdeab134ad1083b927eb,6b9144d2ecfa896b8c7957dce862f2f32f69aa40a5a7fdeab134ad1083b927eb,92,49,verified_for_synthesis
2948,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_49_277,v4:kk:Train/talkshow/01_49_277,kk-piper-issai-high-v1,piper_neural_tts,Train/talkshow,ISSAI_KSC2/Train/talkshow/01_49_277.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/talkshow/01_49_277.txt,478628813e84982ed5626fab7652c710edce840ca1cd05888f9486126eedeeea,153,478628813e84982ed5626fab7652c710edce840ca1cd05888f9486126eedeeea,478628813e84982ed5626fab7652c710edce840ca1cd05888f9486126eedeeea,153,84,verified_for_synthesis
2949,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f7103a860560,v4:kk:Train/tv_news/5f7103a860560,kk-sparktts-v1,llm_bicodec_controlled_tts,Train/tv_news,ISSAI_KSC2/Train/tv_news/5f7103a860560.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/tv_news/5f7103a860560.txt,5aff07f3a60ccbaf1b5316d5f3433f0e2230b6a6ed04fb8ed0cb790c650240ca,436,5aff07f3a60ccbaf1b5316d5f3433f0e2230b6a6ed04fb8ed0cb790c650240ca,5aff07f3a60ccbaf1b5316d5f3433f0e2230b6a6ed04fb8ed0cb790c650240ca,436,230,verified_for_synthesis
2950,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_09_266,v4:kk:Train/parliament/senate_09_266,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/parliament,ISSAI_KSC2/Train/parliament/senate_09_266.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/parliament/senate_09_266.txt,902641a90e61be571aee3ce785a15c9e8e7fa7e53d5d2670294c6a1c060f10f7,298,902641a90e61be571aee3ce785a15c9e8e7fa7e53d5d2670294c6a1c060f10f7,902641a90e61be571aee3ce785a15c9e8e7fa7e53d5d2670294c6a1c060f10f7,298,161,verified_for_synthesis
2951,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_39_003,v4:kk:Train/talkshow/01_39_003,kk-mms-kaz-v1,mms_vits_tts,Train/talkshow,ISSAI_KSC2/Train/talkshow/01_39_003.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/talkshow/01_39_003.txt,490e78430a470730390cf13a0ff63acbf1b657dca5f7ad79d72a1a62ad064f76,79,490e78430a470730390cf13a0ff63acbf1b657dca5f7ad79d72a1a62ad064f76,490e78430a470730390cf13a0ff63acbf1b657dca5f7ad79d72a1a62ad064f76,79,43,verified_for_synthesis
2952,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fe2a72da9aee,v4:kk:Train/tv_news/5fe2a72da9aee,kk-piper-issai-high-v1,piper_neural_tts,Train/tv_news,ISSAI_KSC2/Train/tv_news/5fe2a72da9aee.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/tv_news/5fe2a72da9aee.txt,f2d5324839e867e8a08a6e64de44220be27777921564d40281a1792539452885,110,f2d5324839e867e8a08a6e64de44220be27777921564d40281a1792539452885,f2d5324839e867e8a08a6e64de44220be27777921564d40281a1792539452885,110,59,verified_for_synthesis
2953,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_20_170,v4:kk:Train/radio/01_20_170,kk-sparktts-v1,llm_bicodec_controlled_tts,Train/radio,ISSAI_KSC2/Train/radio/01_20_170.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/radio/01_20_170.txt,737c21a1f77bef1e99a01f16190bc36152b32279ab3cde6814f4d9133899086b,104,737c21a1f77bef1e99a01f16190bc36152b32279ab3cde6814f4d9133899086b,737c21a1f77bef1e99a01f16190bc36152b32279ab3cde6814f4d9133899086b,104,56,verified_for_synthesis
2954,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_13_016,v4:kk:Train/parliament/mazhilis_13_016,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/parliament,ISSAI_KSC2/Train/parliament/mazhilis_13_016.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/parliament/mazhilis_13_016.txt,c0ec35075ba2e28613fd781d3409118bfc16742252eec0b7ab8fc10a8036fb21,181,c0ec35075ba2e28613fd781d3409118bfc16742252eec0b7ab8fc10a8036fb21,c0ec35075ba2e28613fd781d3409118bfc16742252eec0b7ab8fc10a8036fb21,181,96,verified_for_synthesis
2955,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_71_507,v4:kk:Train/talkshow/01_71_507,kk-mms-kaz-v1,mms_vits_tts,Train/talkshow,ISSAI_KSC2/Train/talkshow/01_71_507.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/talkshow/01_71_507.txt,e83f9497390fec81942a554eaebd5a0de1b1c222942029292a15516bbbdc2236,140,e83f9497390fec81942a554eaebd5a0de1b1c222942029292a15516bbbdc2236,e83f9497390fec81942a554eaebd5a0de1b1c222942029292a15516bbbdc2236,140,75,verified_for_synthesis
2956,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_62_733,v4:kk:Train/radio/01_62_733,kk-piper-issai-high-v1,piper_neural_tts,Train/radio,ISSAI_KSC2/Train/radio/01_62_733.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/radio/01_62_733.txt,c16df23820cac6fbf3790a54839e7c9799286d8b9e99bef7dc5223e4aa6ab797,61,c16df23820cac6fbf3790a54839e7c9799286d8b9e99bef7dc5223e4aa6ab797,c16df23820cac6fbf3790a54839e7c9799286d8b9e99bef7dc5223e4aa6ab797,61,33,verified_for_synthesis
2957,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/6005d007225ab,v4:kk:Train/tv_news/6005d007225ab,kk-sparktts-v1,llm_bicodec_controlled_tts,Train/tv_news,ISSAI_KSC2/Train/tv_news/6005d007225ab.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/tv_news/6005d007225ab.txt,f3de676a5fa7589b764906ce8cf683194b11cce9b3592a6ed45325eb9578b67a,122,f3de676a5fa7589b764906ce8cf683194b11cce9b3592a6ed45325eb9578b67a,f3de676a5fa7589b764906ce8cf683194b11cce9b3592a6ed45325eb9578b67a,122,65,verified_for_synthesis
2958,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_75_446,v4:kk:Train/talkshow/01_75_446,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/talkshow,ISSAI_KSC2/Train/talkshow/01_75_446.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/talkshow/01_75_446.txt,4b9b18e8d53bdbcfcbfd3124700cb8f33612c1804a112641189f03601e726a2e,204,4b9b18e8d53bdbcfcbfd3124700cb8f33612c1804a112641189f03601e726a2e,4b9b18e8d53bdbcfcbfd3124700cb8f33612c1804a112641189f03601e726a2e,204,111,verified_for_synthesis
2959,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/06_06_402,v4:kk:Train/podcasts/06_06_402,kk-mms-kaz-v1,mms_vits_tts,Train/podcasts,ISSAI_KSC2/Train/podcasts/06_06_402.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/podcasts/06_06_402.txt,b1e29c6affb68c01867d9031a68b40828372b9d781b019b7004b7935b3b56662,174,b1e29c6affb68c01867d9031a68b40828372b9d781b019b7004b7935b3b56662,b1e29c6affb68c01867d9031a68b40828372b9d781b019b7004b7935b3b56662,174,96,verified_for_synthesis
2960,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_24_672,v4:kk:Train/parliament/mazhilis_24_672,kk-piper-issai-high-v1,piper_neural_tts,Train/parliament,ISSAI_KSC2/Train/parliament/mazhilis_24_672.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/parliament/mazhilis_24_672.txt,b77847be7034ecbe15866de99cd7a2def5ad3525f507031bed5cfa6939084e54,179,b77847be7034ecbe15866de99cd7a2def5ad3525f507031bed5cfa6939084e54,b77847be7034ecbe15866de99cd7a2def5ad3525f507031bed5cfa6939084e54,179,96,verified_for_synthesis
2961,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/08_04_011,v4:kk:Train/podcasts/08_04_011,kk-sparktts-v1,llm_bicodec_controlled_tts,Train/podcasts,ISSAI_KSC2/Train/podcasts/08_04_011.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/podcasts/08_04_011.txt,3ee87012d78b8033e50c059f8aa60ff9b9eb5d034998b148e824fdbc22f9cd18,47,3ee87012d78b8033e50c059f8aa60ff9b9eb5d034998b148e824fdbc22f9cd18,3ee87012d78b8033e50c059f8aa60ff9b9eb5d034998b148e824fdbc22f9cd18,47,25,verified_for_synthesis
2962,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_16_2_493,v4:kk:Train/parliament/mazhilis_16_2_493,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/parliament,ISSAI_KSC2/Train/parliament/mazhilis_16_2_493.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/parliament/mazhilis_16_2_493.txt,ff601f1288564da5ec6921ff275821536fa46d68d3636ec22fc67a1157bd6e1e,193,ff601f1288564da5ec6921ff275821536fa46d68d3636ec22fc67a1157bd6e1e,ff601f1288564da5ec6921ff275821536fa46d68d3636ec22fc67a1157bd6e1e,193,103,verified_for_synthesis
2963,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_19_754,v4:kk:Train/parliament/senate_19_754,kk-mms-kaz-v1,mms_vits_tts,Train/parliament,ISSAI_KSC2/Train/parliament/senate_19_754.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/parliament/senate_19_754.txt,c01b1dfcd448c9532d9b383d62ca7295ec7b52501586e605d43643e186a94192,109,c01b1dfcd448c9532d9b383d62ca7295ec7b52501586e605d43643e186a94192,c01b1dfcd448c9532d9b383d62ca7295ec7b52501586e605d43643e186a94192,109,58,verified_for_synthesis
2964,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f834df157233,v4:kk:Train/tv_news/5f834df157233,kk-piper-issai-high-v1,piper_neural_tts,Train/tv_news,ISSAI_KSC2/Train/tv_news/5f834df157233.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/tv_news/5f834df157233.txt,a8a814c57af1ed0f069a746f33b67ec1d55f824ca1b97694802ca17a958aea54,98,a8a814c57af1ed0f069a746f33b67ec1d55f824ca1b97694802ca17a958aea54,a8a814c57af1ed0f069a746f33b67ec1d55f824ca1b97694802ca17a958aea54,98,51,verified_for_synthesis
2965,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71cfa3c4d0c,v4:kk:Train/tv_news/5f71cfa3c4d0c,kk-sparktts-v1,llm_bicodec_controlled_tts,Train/tv_news,ISSAI_KSC2/Train/tv_news/5f71cfa3c4d0c.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/tv_news/5f71cfa3c4d0c.txt,fd58636f3bbe51f5af5904a7d483c119d8dab0a542fc9fe36be528b7f8d699ad,78,fd58636f3bbe51f5af5904a7d483c119d8dab0a542fc9fe36be528b7f8d699ad,fd58636f3bbe51f5af5904a7d483c119d8dab0a542fc9fe36be528b7f8d699ad,78,41,verified_for_synthesis
